line_ref,invoice_no,line_no,service_date,well_name,service_code,description,unit,hole_section,day_status,depth_from_m,depth_to_m,quantity,unit_rate,amount,report_ref
MDS-01701-021,MDS-01701,21,31-Aug-2026,NGP-HA-190,MW-301,MWD engineer,person-day,"12-1/4""",Operating,,,2,1639.59,3279.18,DDR-190-20260831
MDS-01701-022,MDS-01701,22,31-Aug-2026,NGP-HA-190,MW-310,MWD directional and gamma tool,day,"12-1/4""",Operating,,,1,2528.83,2528.83,DDR-190-20260831
MDS-01701-023,MDS-01701,23,31-Aug-2026,NGP-HA-190,MW-320,Pressure while drilling module,day,"12-1/4""",Operating,,,1,779.65,779.65,DDR-190-20260831
MDS-01701-024,MDS-01701,24,31-Aug-2026,NGP-HA-190,MW-330,Real-time data transmission,day,"12-1/4""",Operating,,,1,309.75,309.75,DDR-190-20260831
MDS-01701-025,MDS-01701,25,31-Aug-2026,NGP-HA-190,PD-201,Drilling optimisation engineer,person-day,"12-1/4""",Operating,,,1,2094.85,2094.85,DDR-190-20260831
MDS-01701-026,MDS-01701,26,31-Aug-2026,NGP-HA-190,PD-220,Downhole vibration mitigation tool,day,"12-1/4""",Operating,,,1,1148.35,1148.35,DDR-190-20260831
MDS-01701-027,MDS-01701,27,31-Aug-2026,NGP-HA-190,PD-230,Drilling dynamics memory sub,day,"12-1/4""",Operating,,,1,639.15,639.15,DDR-190-20260831
MDS-01701-028,MDS-01701,28,31-Aug-2026,NGP-HA-190,RM-530,Back-reaming while tripping,hour,"12-1/4""",Operating,,,4,264.55,1058.20,DDR-190-20260831
MDS-01701-029,MDS-01701,29,01-Sep-2026,NGP-HA-190,DD-101,"Directional driller, 24-hour coverage",person-day,"8-1/2""",Operating,,,2,1817.22,3634.44,DDR-190-20260901
MDS-01701-030,MDS-01701,30,01-Sep-2026,NGP-HA-190,DD-102,"Directional coordinator, office based",day,"8-1/2""",Operating,,,1,948.60,948.60,DDR-190-20260901
MDS-01701-031,MDS-01701,31,01-Sep-2026,NGP-HA-190,DD-120,"Rotary steerable system, circulating",hour,"8-1/2""",Operating,,,17,365.60,6215.20,DDR-190-20260901
MDS-01701-032,MDS-01701,32,01-Sep-2026,NGP-HA-190,HC-620,Drilling jar rental,day,"8-1/2""",Operating,,,1,614.66,614.66,DDR-190-20260901
MDS-01701-033,MDS-01701,33,01-Sep-2026,NGP-HA-190,LW-401,LWD engineer,person-day,"8-1/2""",Operating,,,1,1831.17,1831.17,DDR-190-20260901
MDS-01701-034,MDS-01701,34,01-Sep-2026,NGP-HA-190,LW-410,"LWD resistivity, logged",metre,"8-1/2""",Operating,,,90,11.37,1023.30,DDR-190-20260901
MDS-01701-035,MDS-01701,35,01-Sep-2026,NGP-HA-190,LW-411,"LWD density and neutron, logged",metre,"8-1/2""",Operating,,,90,16.83,1514.70,DDR-190-20260901
MDS-01701-036,MDS-01701,36,01-Sep-2026,NGP-HA-190,LW-412,"LWD sonic, logged",metre,"8-1/2""",Operating,,,90,13.29,1196.10,DDR-190-20260901
MDS-01701-037,MDS-01701,37,01-Sep-2026,NGP-HA-190,LW-413,"Formation pressure tester, per pressure point",point,"8-1/2""",Operating,,,9,1849.65,16646.85,DDR-190-20260901
MDS-01701-038,MDS-01701,38,01-Sep-2026,NGP-HA-190,LW-420,Radioactive source handling,run,"8-1/2""",Operating,,,1,2746.55,2746.55,DDR-190-20260901
MDS-01701-039,MDS-01701,39,01-Sep-2026,NGP-HA-190,MW-301,MWD engineer,person-day,"8-1/2""",Operating,,,2,1639.59,3279.18,DDR-190-20260901
MDS-01701-040,MDS-01701,40,01-Sep-2026,NGP-HA-190,MW-310,MWD directional and gamma tool,day,"8-1/2""",Operating,,,1,2417.33,2417.33,DDR-190-20260901
MDS-01701-041,MDS-01701,41,01-Sep-2026,NGP-HA-190,MW-320,Pressure while drilling module,day,"8-1/2""",Operating,,,1,779.65,779.65,DDR-190-20260901
MDS-01701-042,MDS-01701,42,01-Sep-2026,NGP-HA-190,MW-330,Real-time data transmission,day,"8-1/2""",Operating,,,1,309.75,309.75,DDR-190-20260901
MDS-01701-043,MDS-01701,43,01-Sep-2026,NGP-HA-190,PD-201,Drilling optimisation engineer,person-day,"8-1/2""",Operating,,,1,2094.85,2094.85,DDR-190-20260901
MDS-01701-044,MDS-01701,44,01-Sep-2026,NGP-HA-190,PD-210,Performance drilling footage,metre,"8-1/2""",Operating,3668,3758,90,76.45,6880.50,DDR-190-20260901
MDS-01702-001,MDS-01702,1,30-Aug-2026,NGP-WS-225,DD-101,"Directional driller, 24-hour coverage",person-day,"12-1/4""",Operating,,,2,1817.22,3634.44,DDR-225-20260830
MDS-01702-002,MDS-01702,2,30-Aug-2026,NGP-WS-225,DD-102,"Directional coordinator, office based",day,"12-1/4""",Operating,,,1,948.60,948.60,DDR-225-20260830
MDS-01702-003,MDS-01702,3,30-Aug-2026,NGP-WS-225,DD-120,"Rotary steerable system, circulating",hour,"12-1/4""",Operating,,,19,386.88,7350.72,DDR-225-20260830
MDS-01702-004,MDS-01702,4,30-Aug-2026,NGP-WS-225,HC-620,Drilling jar rental,day,"12-1/4""",Operating,,,1,607.65,607.65,DDR-225-20260830
MDS-01702-005,MDS-01702,5,30-Aug-2026,NGP-WS-225,HC-640,Cuttings bed monitoring,day,"12-1/4""",Operating,,,1,719.55,719.55,DDR-225-20260830
MDS-01702-006,MDS-01702,6,30-Aug-2026,NGP-WS-225,MW-301,MWD engineer,person-day,"12-1/4""",Operating,,,2,1639.59,3279.18,DDR-225-20260830
MDS-01702-007,MDS-01702,7,30-Aug-2026,NGP-WS-225,MW-310,MWD directional and gamma tool,day,"12-1/4""",Operating,,,1,2528.83,2528.83,DDR-225-20260830
MDS-01702-008,MDS-01702,8,30-Aug-2026,NGP-WS-225,MW-320,Pressure while drilling module,day,"12-1/4""",Operating,,,1,779.65,779.65,DDR-225-20260830
MDS-01702-009,MDS-01702,9,30-Aug-2026,NGP-WS-225,MW-330,Real-time data transmission,day,"12-1/4""",Operating,,,1,309.75,309.75,DDR-225-20260830
MDS-01702-010,MDS-01702,10,31-Aug-2026,NGP-WS-225,DD-101,"Directional driller, 24-hour coverage",person-day,"12-1/4""",Operating,,,2,1817.22,3634.44,DDR-225-20260831
MDS-01702-011,MDS-01702,11,31-Aug-2026,NGP-WS-225,DD-102,"Directional coordinator, office based",day,"12-1/4""",Operating,,,1,948.60,948.60,DDR-225-20260831
MDS-01702-012,MDS-01702,12,31-Aug-2026,NGP-WS-225,DD-120,"Rotary steerable system, circulating",hour,"12-1/4""",Operating,,,18,386.88,6963.84,DDR-225-20260831
MDS-01702-013,MDS-01702,13,31-Aug-2026,NGP-WS-225,HC-620,Drilling jar rental,day,"12-1/4""",Operating,,,1,607.65,607.65,DDR-225-20260831
MDS-01702-014,MDS-01702,14,31-Aug-2026,NGP-WS-225,HC-640,Cuttings bed monitoring,day,"12-1/4""",Operating,,,1,719.55,719.55,DDR-225-20260831
MDS-01702-015,MDS-01702,15,31-Aug-2026,NGP-WS-225,MW-301,MWD engineer,person-day,"12-1/4""",Operating,,,2,1639.59,3279.18,DDR-225-20260831
MDS-01702-016,MDS-01702,16,31-Aug-2026,NGP-WS-225,MW-310,MWD directional and gamma tool,day,"12-1/4""",Operating,,,1,2528.83,2528.83,DDR-225-20260831
MDS-01702-017,MDS-01702,17,31-Aug-2026,NGP-WS-225,MW-320,Pressure while drilling module,day,"12-1/4""",Operating,,,1,779.65,779.65,DDR-225-20260831
MDS-01702-018,MDS-01702,18,31-Aug-2026,NGP-WS-225,MW-330,Real-time data transmission,day,"12-1/4""",Operating,,,1,309.75,309.75,DDR-225-20260831
MDS-01702-019,MDS-01702,19,01-Sep-2026,NGP-WS-225,DD-101,"Directional driller, 24-hour coverage",person-day,"12-1/4""",Operating,,,2,1817.22,3634.44,DDR-225-20260901
MDS-01702-020,MDS-01702,20,01-Sep-2026,NGP-WS-225,DD-102,"Directional coordinator, office based",day,"12-1/4""",Operating,,,1,948.60,948.60,DDR-225-20260901
MDS-01702-021,MDS-01702,21,01-Sep-2026,NGP-WS-225,DD-120,"Rotary steerable system, circulating",hour,"12-1/4""",Operating,,,13,386.88,5029.44,DDR-225-20260901
MDS-01702-022,MDS-01702,22,01-Sep-2026,NGP-WS-225,HC-620,Drilling jar rental,day,"12-1/4""",Operating,,,1,614.66,614.66,DDR-225-20260901
MDS-01702-023,MDS-01702,23,01-Sep-2026,NGP-WS-225,HC-640,Cuttings bed monitoring,day,"12-1/4""",Operating,,,1,719.55,719.55,DDR-225-20260901
MDS-01702-024,MDS-01702,24,01-Sep-2026,NGP-WS-225,MW-301,MWD engineer,person-day,"12-1/4""",Operating,,,2,1639.59,3279.18,DDR-225-20260901
MDS-01702-025,MDS-01702,25,01-Sep-2026,NGP-WS-225,MW-310,MWD directional and gamma tool,day,"12-1/4""",Operating,,,1,2558.02,2558.02,DDR-225-20260901
MDS-01702-026,MDS-01702,26,01-Sep-2026,NGP-WS-225,MW-320,Pressure while drilling module,day,"12-1/4""",Operating,,,1,779.65,779.65,DDR-225-20260901
MDS-01702-027,MDS-01702,27,01-Sep-2026,NGP-WS-225,MW-330,Real-time data transmission,day,"12-1/4""",Operating,,,1,309.75,309.75,DDR-225-20260901
MDS-01703-001,MDS-01703,1,31-Aug-2026,NGP-BD-174,DD-101,"Directional driller, 24-hour coverage",person-day,"17-1/2""",Operating,,,2,1817.22,3634.44,DDR-174-20260831
MDS-01703-002,MDS-01703,2,31-Aug-2026,NGP-BD-174,DD-102,"Directional coordinator, office based",day,"17-1/2""",Operating,,,1,948.60,948.60,DDR-174-20260831
MDS-01703-003,MDS-01703,3,31-Aug-2026,NGP-BD-174,DD-110,Positive displacement motor rental,day,"17-1/2""",Operating,,,1,1623.32,1623.32,DDR-174-20260831
MDS-01703-004,MDS-01703,4,31-Aug-2026,NGP-BD-174,HC-601,Hole cleaning circulating sub,day,"17-1/2""",Operating,,,1,736.40,736.40,DDR-174-20260831
MDS-01703-005,MDS-01703,5,31-Aug-2026,NGP-BD-174,HC-620,Drilling jar rental,day,"17-1/2""",Operating,,,1,607.65,607.65,DDR-174-20260831
MDS-01703-006,MDS-01703,6,31-Aug-2026,NGP-BD-174,MW-301,MWD engineer,person-day,"17-1/2""",Operating,,,2,1639.59,3279.18,DDR-174-20260831
MDS-01703-007,MDS-01703,7,31-Aug-2026,NGP-BD-174,MW-310,MWD directional and gamma tool,day,"17-1/2""",Operating,,,1,2895.51,2895.51,DDR-174-20260831
MDS-01703-008,MDS-01703,8,31-Aug-2026,NGP-BD-174,MW-330,Real-time data transmission,day,"17-1/2""",Operating,,,1,309.75,309.75,DDR-174-20260831
MDS-01703-009,MDS-01703,9,31-Aug-2026,NGP-BD-174,RM-520,Roller reamer and stabiliser rental,day,"17-1/2""",Operating,,,1,419.85,419.85,DDR-174-20260831
MDS-01703-010,MDS-01703,10,01-Sep-2026,NGP-BD-174,DD-101,"Directional driller, 24-hour coverage",person-day,"17-1/2""",Operating,,,2,1817.22,3634.44,DDR-174-20260901
MDS-01703-011,MDS-01703,11,01-Sep-2026,NGP-BD-174,DD-102,"Directional coordinator, office based",day,"17-1/2""",Operating,,,1,948.60,948.60,DDR-174-20260901
MDS-01703-012,MDS-01703,12,01-Sep-2026,NGP-BD-174,DD-110,Positive displacement motor rental,day,"17-1/2""",Operating,,,1,1623.32,1623.32,DDR-174-20260901
MDS-01703-013,MDS-01703,13,01-Sep-2026,NGP-BD-174,DD-111,Motor redress and inspection,run,"17-1/2""",Operating,,,1,3589.45,3589.45,DDR-174-20260901
MDS-01703-014,MDS-01703,14,01-Sep-2026,NGP-BD-174,DD-130,Gyro survey,survey,"17-1/2""",Operating,,,2,2446.15,4892.30,DDR-174-20260901
MDS-01703-015,MDS-01703,15,01-Sep-2026,NGP-BD-174,HC-601,Hole cleaning circulating sub,day,"17-1/2""",Operating,,,1,736.40,736.40,DDR-174-20260901
MDS-01703-016,MDS-01703,16,01-Sep-2026,NGP-BD-174,HC-620,Drilling jar rental,day,"17-1/2""",Operating,,,1,614.66,614.66,DDR-174-20260901
MDS-01703-017,MDS-01703,17,01-Sep-2026,NGP-BD-174,MW-301,MWD engineer,person-day,"17-1/2""",Operating,,,2,1639.59,3279.18,DDR-174-20260901
MDS-01703-018,MDS-01703,18,01-Sep-2026,NGP-BD-174,MW-310,MWD directional and gamma tool,day,"17-1/2""",Operating,,,1,2928.93,2928.93,DDR-174-20260901
MDS-01703-019,MDS-01703,19,01-Sep-2026,NGP-BD-174,MW-330,Real-time data transmission,day,"17-1/2""",Operating,,,1,309.75,309.75,DDR-174-20260901
MDS-01703-020,MDS-01703,20,01-Sep-2026,NGP-BD-174,RM-520,Roller reamer and stabiliser rental,day,"17-1/2""",Operating,,,1,419.85,419.85,DDR-174-20260901
MDS-01703-021,MDS-01703,21,02-Sep-2026,NGP-BD-174,DD-101,"Directional driller, 24-hour coverage",person-day,"17-1/2""",Operating,,,2,1817.22,3634.44,DDR-174-20260902
MDS-01703-022,MDS-01703,22,02-Sep-2026,NGP-BD-174,DD-102,"Directional coordinator, office based",day,"17-1/2""",Operating,,,1,948.60,948.60,DDR-174-20260902
MDS-01703-023,MDS-01703,23,02-Sep-2026,NGP-BD-174,DD-110,Positive displacement motor rental,day,"17-1/2""",Operating,,,1,1623.32,1623.32,DDR-174-20260902
MDS-01703-024,MDS-01703,24,02-Sep-2026,NGP-BD-174,DD-130,Gyro survey,survey,"17-1/2""",Operating,,,1,2446.15,2446.15,DDR-174-20260902
MDS-01703-025,MDS-01703,25,02-Sep-2026,NGP-BD-174,HC-601,Hole cleaning circulating sub,day,"17-1/2""",Operating,,,1,736.40,736.40,DDR-174-20260902
MDS-01703-026,MDS-01703,26,02-Sep-2026,NGP-BD-174,HC-620,Drilling jar rental,day,"17-1/2""",Operating,,,1,614.66,614.66,DDR-174-20260902
MDS-01703-027,MDS-01703,27,02-Sep-2026,NGP-BD-174,MW-301,MWD engineer,person-day,"17-1/2""",Operating,,,2,1639.59,3279.18,DDR-174-20260902
MDS-01703-028,MDS-01703,28,02-Sep-2026,NGP-BD-174,MW-310,MWD directional and gamma tool,day,"17-1/2""",Operating,,,1,2928.93,2928.93,DDR-174-20260902
MDS-01703-029,MDS-01703,29,02-Sep-2026,NGP-BD-174,MW-330,Real-time data transmission,day,"17-1/2""",Operating,,,1,309.75,309.75,DDR-174-20260902
MDS-01703-030,MDS-01703,30,02-Sep-2026,NGP-BD-174,RM-520,Roller reamer and stabiliser rental,day,"17-1/2""",Operating,,,1,419.85,419.85,DDR-174-20260902
MDS-01703-031,MDS-01703,31,03-Sep-2026,NGP-BD-174,DD-101,"Directional driller, 24-hour coverage",person-day,"17-1/2""",Operating,,,2,1817.22,3634.44,DDR-174-20260903
MDS-01703-032,MDS-01703,32,03-Sep-2026,NGP-BD-174,DD-102,"Directional coordinator, office based",day,"17-1/2""",Operating,,,1,948.60,948.60,DDR-174-20260903
MDS-01703-033,MDS-01703,33,03-Sep-2026,NGP-BD-174,DD-110,Positive displacement motor rental,day,"17-1/2""",Operating,,,1,1623.32,1623.32,DDR-174-20260903
MDS-01703-034,MDS-01703,34,03-Sep-2026,NGP-BD-174,HC-601,Hole cleaning circulating sub,day,"17-1/2""",Operating,,,1,736.40,736.40,DDR-174-20260903
MDS-01703-035,MDS-01703,35,03-Sep-2026,NGP-BD-174,HC-620,Drilling jar rental,day,"17-1/2""",Operating,,,1,614.66,614.66,DDR-174-20260903
MDS-01703-036,MDS-01703,36,03-Sep-2026,NGP-BD-174,MW-301,MWD engineer,person-day,"17-1/2""",Operating,,,2,1639.59,3279.18,DDR-174-20260903
MDS-01703-037,MDS-01703,37,03-Sep-2026,NGP-BD-174,MW-310,MWD directional and gamma tool,day,"17-1/2""",Operating,,,1,2928.93,2928.93,DDR-174-20260903
MDS-01703-038,MDS-01703,38,03-Sep-2026,NGP-BD-174,MW-330,Real-time data transmission,day,"17-1/2""",Operating,,,1,309.75,309.75,DDR-174-20260903
MDS-01703-039,MDS-01703,39,03-Sep-2026,NGP-BD-174,RM-520,Roller reamer and stabiliser rental,day,"17-1/2""",Operating,,,1,419.85,419.85,DDR-174-20260903
MDS-01703-040,MDS-01703,40,04-Sep-2026,NGP-BD-174,DD-101,"Directional driller, 24-hour coverage",person-day,"17-1/2""",Operating,,,2,1817.22,3634.44,DDR-174-20260904
MDS-01703-041,MDS-01703,41,04-Sep-2026,NGP-BD-174,DD-102,"Directional coordinator, office based",day,"17-1/2""",Operating,,,1,948.60,948.60,DDR-174-20260904
MDS-01703-042,MDS-01703,42,04-Sep-2026,NGP-BD-174,DD-110,Positive displacement motor rental,day,"17-1/2""",Operating,,,1,1623.32,1623.32,DDR-174-20260904
MDS-01703-043,MDS-01703,43,04-Sep-2026,NGP-BD-174,DD-111,Motor redress and inspection,run,"17-1/2""",Operating,,,1,3589.45,3589.45,DDR-174-20260904
MDS-01703-044,MDS-01703,44,04-Sep-2026,NGP-BD-174,HC-601,Hole cleaning circulating sub,day,"17-1/2""",Operating,,,1,736.40,736.40,DDR-174-20260904
MDS-01703-045,MDS-01703,45,04-Sep-2026,NGP-BD-174,HC-610,Wiper trip supervision,trip,"17-1/2""",Operating,,,1,1947.15,1947.15,DDR-174-20260904
MDS-01703-046,MDS-01703,46,04-Sep-2026,NGP-BD-174,HC-620,Drilling jar rental,day,"17-1/2""",Operating,,,1,614.66,614.66,DDR-174-20260904
MDS-01703-047,MDS-01703,47,04-Sep-2026,NGP-BD-174,MW-301,MWD engineer,person-day,"17-1/2""",Operating,,,2,1639.59,3279.18,DDR-174-20260904
MDS-01703-048,MDS-01703,48,04-Sep-2026,NGP-BD-174,MW-310,MWD directional and gamma tool,day,"17-1/2""",Operating,,,1,2928.93,2928.93,DDR-174-20260904
MDS-01703-049,MDS-01703,49,04-Sep-2026,NGP-BD-174,MW-330,Real-time data transmission,day,"17-1/2""",Operating,,,1,309.75,309.75,DDR-174-20260904
MDS-01703-050,MDS-01703,50,04-Sep-2026,NGP-BD-174,RM-520,Roller reamer and stabiliser rental,day,"17-1/2""",Operating,,,1,419.85,419.85,DDR-174-20260904
MDS-01703-051,MDS-01703,51,04-Sep-2026,NGP-BD-174,RM-530,Back-reaming while tripping,hour,"17-1/2""",Operating,,,5,264.55,1322.75,DDR-174-20260904
MDS-01703-052,MDS-01703,52,05-Sep-2026,NGP-BD-174,DD-101,"Directional driller, 24-hour coverage",person-day,"12-1/4""",Operating,,,2,1817.22,3634.44,DDR-174-20260905
MDS-01703-053,MDS-01703,53,05-Sep-2026,NGP-BD-174,DD-102,"Directional coordinator, office based",day,"12-1/4""",Operating,,,1,948.60,948.60,DDR-174-20260905
MDS-01703-054,MDS-01703,54,05-Sep-2026,NGP-BD-174,DD-120,"Rotary steerable system, circulating",hour,"12-1/4""",Operating,,,17,386.88,6576.96,DDR-174-20260905
MDS-01703-055,MDS-01703,55,05-Sep-2026,NGP-BD-174,HC-620,Drilling jar rental,day,"12-1/4""",Operating,,,1,614.66,614.66,DDR-174-20260905
MDS-01703-056,MDS-01703,56,05-Sep-2026,NGP-BD-174,HC-640,Cuttings bed monitoring,day,"12-1/4""",Operating,,,1,719.55,719.55,DDR-174-20260905
MDS-01703-057,MDS-01703,57,05-Sep-2026,NGP-BD-174,MW-301,MWD engineer,person-day,"12-1/4""",Operating,,,2,1639.59,3279.18,DDR-174-20260905
MDS-01703-058,MDS-01703,58,05-Sep-2026,NGP-BD-174,MW-310,MWD directional and gamma tool,day,"12-1/4""",Operating,,,1,2558.02,2558.02,DDR-174-20260905
MDS-01703-059,MDS-01703,59,05-Sep-2026,NGP-BD-174,MW-320,Pressure while drilling module,day,"12-1/4""",Operating,,,1,779.65,779.65,DDR-174-20260905
MDS-01703-060,MDS-01703,60,05-Sep-2026,NGP-BD-174,MW-330,Real-time data transmission,day,"12-1/4""",Operating,,,1,309.75,309.75,DDR-174-20260905
MDS-01704-001,MDS-01704,1,31-Aug-2026,NGP-HA-032,DD-101,"Directional driller, 24-hour coverage",person-day,"26""",Operating,,,2,1817.22,3634.44,DDR-032-20260831
MDS-01704-002,MDS-01704,2,31-Aug-2026,NGP-HA-032,DD-102,"Directional coordinator, office based",day,"26""",Operating,,,1,948.60,948.60,DDR-032-20260831
MDS-01704-003,MDS-01704,3,31-Aug-2026,NGP-HA-032,DD-110,Positive displacement motor rental,day,"26""",Operating,,,1,1864.34,1864.34,DDR-032-20260831
MDS-01704-004,MDS-01704,4,31-Aug-2026,NGP-HA-032,DD-130,Gyro survey,survey,"26""",Operating,,,2,2446.15,4892.30,DDR-032-20260831
MDS-01704-005,MDS-01704,5,31-Aug-2026,NGP-HA-032,DD-140,Well planning and anti-collision study,well,"26""",Operating,,,1,12489.50,12489.50,DDR-032-20260831
MDS-01704-006,MDS-01704,6,31-Aug-2026,NGP-HA-032,HC-620,Drilling jar rental,day,"26""",Operating,,,1,607.65,607.65,DDR-032-20260831
MDS-01704-007,MDS-01704,7,31-Aug-2026,NGP-HA-032,MB-701,Mobilisation to rig site,well,"26""",Operating,,,1,17890.41,17890.41,DDR-032-20260831
MDS-01704-008,MDS-01704,8,31-Aug-2026,NGP-HA-032,MW-301,MWD engineer,person-day,"26""",Operating,,,2,1639.59,3279.18,DDR-032-20260831
MDS-01704-009,MDS-01704,9,31-Aug-2026,NGP-HA-032,MW-310,MWD directional and gamma tool,day,"26""",Operating,,,1,4406.17,4406.17,DDR-032-20260831
MDS-01704-010,MDS-01704,10,31-Aug-2026,NGP-HA-032,MW-330,Real-time data transmission,day,"26""",Operating,,,1,309.75,309.75,DDR-032-20260831
MDS-01704-011,MDS-01704,11,01-Sep-2026,NGP-HA-032,DD-101,"Directional driller, 24-hour coverage",person-day,"26""",Operating,,,2,1817.22,3634.44,DDR-032-20260901
MDS-01704-012,MDS-01704,12,01-Sep-2026,NGP-HA-032,DD-102,"Directional coordinator, office based",day,"26""",Operating,,,1,948.60,948.60,DDR-032-20260901
MDS-01704-013,MDS-01704,13,01-Sep-2026,NGP-HA-032,DD-110,Positive displacement motor rental,day,"26""",Operating,,,1,1864.34,1864.34,DDR-032-20260901
MDS-01704-014,MDS-01704,14,01-Sep-2026,NGP-HA-032,HC-620,Drilling jar rental,day,"26""",Operating,,,1,614.66,614.66,DDR-032-20260901
MDS-01704-015,MDS-01704,15,01-Sep-2026,NGP-HA-032,MW-301,MWD engineer,person-day,"26""",Operating,,,2,1639.59,3279.18,DDR-032-20260901
MDS-01704-016,MDS-01704,16,01-Sep-2026,NGP-HA-032,MW-310,MWD directional and gamma tool,day,"26""",Operating,,,1,4457.04,4457.04,DDR-032-20260901
MDS-01704-017,MDS-01704,17,01-Sep-2026,NGP-HA-032,MW-330,Real-time data transmission,day,"26""",Operating,,,1,309.75,309.75,DDR-032-20260901
MDS-01704-018,MDS-01704,18,02-Sep-2026,NGP-HA-032,DD-101,"Directional driller, 24-hour coverage",person-day,"26""",Operating,,,2,1817.22,3634.44,DDR-032-20260902
MDS-01704-019,MDS-01704,19,02-Sep-2026,NGP-HA-032,DD-102,"Directional coordinator, office based",day,"26""",Operating,,,1,948.60,948.60,DDR-032-20260902
MDS-01704-020,MDS-01704,20,02-Sep-2026,NGP-HA-032,DD-110,Positive displacement motor rental,day,"26""",Operating,,,1,1864.34,1864.34,DDR-032-20260902
MDS-01704-021,MDS-01704,21,02-Sep-2026,NGP-HA-032,DD-111,Motor redress and inspection,run,"26""",Operating,,,1,3589.45,3589.45,DDR-032-20260902
MDS-01704-022,MDS-01704,22,02-Sep-2026,NGP-HA-032,HC-610,Wiper trip supervision,trip,"26""",Operating,,,1,1947.15,1947.15,DDR-032-20260902
MDS-01704-023,MDS-01704,23,02-Sep-2026,NGP-HA-032,HC-620,Drilling jar rental,day,"26""",Operating,,,1,614.66,614.66,DDR-032-20260902
MDS-01704-024,MDS-01704,24,02-Sep-2026,NGP-HA-032,MW-301,MWD engineer,person-day,"26""",Operating,,,2,1639.59,3279.18,DDR-032-20260902
MDS-01704-025,MDS-01704,25,02-Sep-2026,NGP-HA-032,MW-310,MWD directional and gamma tool,day,"26""",Operating,,,1,4457.04,4457.04,DDR-032-20260902
MDS-01704-026,MDS-01704,26,02-Sep-2026,NGP-HA-032,MW-330,Real-time data transmission,day,"26""",Operating,,,1,309.75,309.75,DDR-032-20260902
MDS-01704-027,MDS-01704,27,02-Sep-2026,NGP-HA-032,RM-530,Back-reaming while tripping,hour,"26""",Operating,,,6,264.55,1587.30,DDR-032-20260902
MDS-01704-028,MDS-01704,28,03-Sep-2026,NGP-HA-032,DD-101,"Directional driller, 24-hour coverage",person-day,"17-1/2""",Operating,,,2,1817.22,3634.44,DDR-032-20260903
MDS-01704-029,MDS-01704,29,03-Sep-2026,NGP-HA-032,DD-102,"Directional coordinator, office based",day,"17-1/2""",Operating,,,1,948.60,948.60,DDR-032-20260903
MDS-01704-030,MDS-01704,30,03-Sep-2026,NGP-HA-032,DD-110,Positive displacement motor rental,day,"17-1/2""",Operating,,,1,1623.32,1623.32,DDR-032-20260903
MDS-01704-031,MDS-01704,31,03-Sep-2026,NGP-HA-032,HC-601,Hole cleaning circulating sub,day,"17-1/2""",Operating,,,1,736.40,736.40,DDR-032-20260903
MDS-01704-032,MDS-01704,32,03-Sep-2026,NGP-HA-032,HC-620,Drilling jar rental,day,"17-1/2""",Operating,,,1,614.66,614.66,DDR-032-20260903
MDS-01704-033,MDS-01704,33,03-Sep-2026,NGP-HA-032,MW-301,MWD engineer,person-day,"17-1/2""",Operating,,,2,1639.59,3279.18,DDR-032-20260903
MDS-01704-034,MDS-01704,34,03-Sep-2026,NGP-HA-032,MW-310,MWD directional and gamma tool,day,"17-1/2""",Operating,,,1,3880.83,3880.83,DDR-032-20260903
MDS-01704-035,MDS-01704,35,03-Sep-2026,NGP-HA-032,MW-330,Real-time data transmission,day,"17-1/2""",Operating,,,1,309.75,309.75,DDR-032-20260903
MDS-01704-036,MDS-01704,36,03-Sep-2026,NGP-HA-032,RM-520,Roller reamer and stabiliser rental,day,"17-1/2""",Operating,,,1,419.85,419.85,DDR-032-20260903
MDS-01705-001,MDS-01705,1,31-Aug-2026,NGP-WS-015,DD-101,"Directional driller, 24-hour coverage",person-day,"12-1/4""",Operating,,,2,1817.22,3634.44,DDR-015-20260831
